t,px,py,pz,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz
2.72,-1.7031171662602886,-3.6193082098640783,1.6541026485551578,-0.5358267949789968,0.0,0.0,0.844327925502015,5.685196041593107,-2.6752501888629947,-0.40050530468327633,0.0,0.0,1.5707963267948966
2.74,-1.5885915625391211,-3.6710185027359246,1.6457937254842823,-0.5490228179981318,0.0,0.0,0.8358073613682702,5.766422379693691,-2.495353791213817,-0.43011363180434475,0.0,0.0,1.5707963267948966
2.7600000000000002,-1.4724982107387112,-3.719105943553006,1.6369094211857376,-0.5620833778521306,0.0,0.0,0.8270805742745618,5.84195795509413,-2.312994780640425,-0.4580244969209085,0.0,0.0,1.5707963267948966
2.7800000000000002,-1.3549516809811657,-3.763523075816902,1.627484797949738,-0.5750052520432785,0.0,0.0,0.8181497174250235,5.91172822330102,-2.1283531234697857,-0.4841277485996137,0.0,0.0,1.5707963267948966
2.8000000000000003,-1.2360679774997905,-3.804226065180614,1.6175570504584946,-0.5877852522924729,0.0,0.0,0.8090169943749476,5.975664329483111,-1.9416110387254677,-0.5083203692315259,0.0,0.0,1.5707963267948966
2.82,-1.1159644241569184,-3.8411747427077723,1.6071653589957995,-0.6004202253258838,0.0,0.0,0.7996846584870908,6.0337031764227005,-1.7529528182994694,-0.5305068815955679,0.0,0.0,1.5707963267948966
2.84,-0.9947595486594213,-3.8743326445145247,1.5963507348203432,-0.6129070536529762,0.0,0.0,0.7901550123756906,6.085787486784973,-1.5625646450783681,-0.5505997256634922,0.0,0.0,1.5707963267948966
2.86,-0.8725729655861731,-3.9036670477549893,1.5851558583130148,-0.6252426563357047,0.0,0.0,0.78043040733833,6.131865859643815,-1.3706344092032905,-0.5685196041593102,0.0,0.0,1.5707963267948966
2.88,-0.7495252583428986,-3.929149002914755,1.5736249105369355,-0.6374239897486896,0.0,0.0,0.7705132427757894,6.171892821208328,-1.177351522645021,-0.5841957955094129,0.0,0.0,1.5707963267948966
2.9,-0.6257378601609243,-3.95075336238055,1.5618033988749895,-0.6494480483301835,0.0,0.0,0.7604059656000312,6.205828869699955,-0.9829067322772784,-0.5975664329483111,0.0,0.0,1.5707963267948966
2.92,-0.5013329342572185,-3.9684588052579106,1.5497379774329711,-0.6613118653236517,0.0,0.0,0.7501110696304597,6.23364051433599,-0.7874919316325462,-0.6085787486784973,0.0,0.0,1.5707963267948966
2.94,-0.3764332532740594,-3.982247858412319,1.5374762629171452,-0.6730125135097731,0.0,0.0,0.73963109497861,6.255300308380914,-0.5912999715263455,-0.6171892821208327,0.0,0.0,1.5707963267948966
2.96,-0.2511620781172528,-3.9921069137130867,1.5250666467128609,-0.6845471059286887,0.0,0.0,0.7289686274214116,6.270786876233028,-0.39452446973675354,-0.623364051433599,0.0,0.0,1.5707963267948966
2.98,-0.1256430363125132,-3.998026241462927,1.5125581039058626,-0.6959127965923143,0.0,0.0,0.7181262977631889,6.2800849345195715,-0.19735961992705353,-0.6270786876233028,0.0,0.0,1.5707963267948966
3.0,-7.347880794884119e-16,-4.0,1.5,-0.7071067811865475,0.0,0.0,0.7071067811865477,6.283185307179586,-1.1542024162330739e-15,-0.6283185307179586,0.0,0.0,1.5707963267948966
3.02,0.12564303631251175,-3.998026241462927,1.4874418960941376,-0.7181262977631887,0.0,0.0,0.6959127965923144,6.2800849345195715,0.19735961992705126,-0.6270786876233028,0.0,0.0,1.5707963267948966
3.04,0.2511620781172514,-3.9921069137130867,1.4749333532871394,-0.7289686274214113,0.0,0.0,0.6845471059286888,6.270786876233028,0.39452446973675137,-0.6233640514335991,0.0,0.0,1.5707963267948966
3.06,0.37643325327405797,-3.9822478584123195,1.462523737082855,-0.7396310949786098,0.0,0.0,0.6730125135097733,6.255300308380915,0.5912999715263432,-0.6171892821208327,0.0,0.0,1.5707963267948966
3.08,0.5013329342572169,-3.9684588052579106,1.450262022567029,-0.7501110696304596,0.0,0.0,0.6613118653236518,6.23364051433599,0.7874919316325437,-0.6085787486784974,0.0,0.0,1.5707963267948966
3.1,0.6257378601609227,-3.9507533623805506,1.4381966011250107,-0.7604059656000309,0.0,0.0,0.6494480483301837,6.205828869699956,0.982906732277276,-0.5975664329483112,0.0,0.0,1.5707963267948966
3.12,0.7495252583428971,-3.9291490029147553,1.4263750894630645,-0.7705132427757893,0.0,0.0,0.6374239897486897,6.171892821208328,1.1773515226450186,-0.584195795509413,0.0,0.0,1.5707963267948966
3.14,0.8725729655861716,-3.90366704775499,1.4148441416869852,-0.7804304073383299,0.0,0.0,0.625242656335705,6.131865859643817,1.370634409203288,-0.5685196041593104,0.0,0.0,1.5707963267948966
3.16,0.99475954865942,-3.8743326445145247,1.4036492651796568,-0.7901550123756905,0.0,0.0,0.6129070536529764,6.085787486784973,1.5625646450783661,-0.5505997256634925,0.0,0.0,1.5707963267948966
3.18,1.115964424156917,-3.8411747427077727,1.3928346410042007,-0.7996846584870906,0.0,0.0,0.600420225325884,6.033703176422701,1.7529528182994674,-0.5305068815955681,0.0,0.0,1.5707963267948966
3.2,1.2360679774997891,-3.804226065180615,1.3824429495415054,-0.8090169943749475,0.0,0.0,0.5877852522924731,5.975664329483113,1.9416110387254657,-0.5083203692315262,0.0,0.0,1.5707963267948966
3.22,1.3549516809811677,-3.7635230758169014,1.3725152020502618,-0.8181497174250236,0.0,0.0,0.5750052520432782,5.9117282233010195,2.1283531234697888,-0.48412774859961333,0.0,0.0,1.5707963267948966
3.24,1.4724982107387132,-3.719105943553005,1.3630905788142622,-0.8270805742745619,0.0,0.0,0.5620833778521304,5.841957955094128,2.312994780640428,-0.458024496920908,0.0,0.0,1.5707963267948966
3.2600000000000002,1.5885915625391231,-3.671018502735924,1.3542062745157177,-0.8358073613682703,0.0,0.0,0.5490228179981316,5.76642237969369,2.49535379121382,-0.43011363180434437,0.0,0.0,1.5707963267948966
3.2800000000000002,1.7031171662602906,-3.619308209864078,1.345897351444842,-0.8443279255020151,0.0,0.0,0.5358267949789965,5.685196041593106,2.675250188862998,-0.4005053046832759,0.0,0.0,1.5707963267948966
3.3000000000000003,1.8159619989581863,-3.564026096753471,1.3381966011250106,-0.8526401643540922,0.0,0.0,0.5224985647159489,5.598359101381505,2.8525064375626368,-0.3693163660980915,0.0,0.0,1.5707963267948966
3.3200000000000003,1.9270146964068626,-3.505226720175453,1.331134414899597,-0.8607420270039438,0.0,0.0,0.509041415750371,5.505997256634925,3.0269476067956824,-0.3366699045405154,0.0,0.0,1.5707963267948966
3.34,2.036165663001483,-3.4429681080157755,1.3247386639912273,-0.8686315144381911,0.0,0.0,0.4954586684324077,5.408201657343155,3.198401544188625,-0.30269476067956863,0.0,0.0,1.5707963267948966
3.36,2.1433071799159835,-3.377311702008062,1.3190345895067963,-0.8763066800438634,0.0,0.0,0.48175367410171555,5.305068815955684,3.3666990454051553,-0.2675250188863006,0.0,0.0,1.5707963267948966
3.38,2.248333511408522,-3.3083222970982478,1.3140447028223496,-0.8837656300886934,0.0,0.0,0.46792981426057334,5.196700512135582,3.5316740211303776,-0.2312994780640427,0.0,0.0,1.5707963267948966
3.4,2.351141009169891,-3.2360679774997907,1.3097886967409693,-0.8910065241883677,0.0,0.0,0.45399049973954686,5.083203692315261,3.6931636609809115,-0.19416110387254695,0.0,0.0,1.5707963267948966
3.42,2.451628214611904,-3.160620049502763,1.3062833677742738,-0.8980275757606154,0.0,0.0,0.4399391698559153,4.9646903641532445,3.8510085941791092,-0.15625646450783698,0.0,0.0,1.5707963267948966
3.44,2.5496959589947568,-3.082052971103159,1.3035425498542623,-0.9048270524660192,0.0,0.0,0.4257792915650729,4.841277485996139,4.005053046832755,-0.11773515226450279,0.0,0.0,1.5707963267948966
3.46,2.6452474612946077,-3.0004442785218384,1.3015770597371046,-0.9114032766354452,0.0,0.0,0.4115143586051087,4.713086851454867,4.155144995665095,-0.0787491931632542,0.0,0.0,1.5707963267948966
3.48,2.7381884237147545,-2.9158745096856467,1.3003946543143456,-0.917754625683981,0.0,0.0,0.3971478906347806,4.580244969209084,4.3011363180434445,-0.03945244697367551,0.0,0.0,1.5707963267948966
3.5,2.8284271247461894,-2.8284271247461907,1.3,-0.9238795325112866,0.0,0.0,0.3826834323650899,4.442882938158367,4.442882938158365,-2.6931389712105057e-16,0.0,0.0,1.5707963267948966
3.52,2.9158745096856453,-2.738188423714756,1.3003946543143456,-0.9297764858882512,0.0,0.0,0.36812455268467814,4.301136318043446,4.580244969209081,0.039452446973674976,0.0,0.0,1.5707963267948966
3.54,3.000444278521837,-2.645247461294609,1.3015770597371044,-0.9354440308298672,0.0,0.0,0.3534748437792574,4.155144995665097,4.713086851454865,0.07874919316325367,0.0,0.0,1.5707963267948966
3.56,3.0820529711031575,-2.549695958994758,1.3035425498542623,-0.9408807689542256,0.0,0.0,0.33873792024529137,4.005053046832757,4.841277485996137,0.11773515226450228,0.0,0.0,1.5707963267948966
3.58,3.1606200495027617,-2.451628214611906,1.3062833677742738,-0.9460853588275454,0.0,0.0,0.32391741819814945,3.8510085941791123,4.964690364153242,0.15625646450783645,0.0,0.0,1.5707963267948966
3.6,3.2360679774997894,-2.351141009169893,1.3097886967409693,-0.9510565162951536,0.0,0.0,0.30901699437494756,3.693163660980914,5.0832036923152595,0.19416110387254643,0.0,0.0,1.5707963267948966
3.62,3.3083222970982464,-2.248333511408523,1.3140447028223496,-0.9557930147983302,0.0,0.0,0.29404032523230417,3.53167402113038,5.19670051213558,0.23129947806404216,0.0,0.0,1.5707963267948966
3.64,3.377311702008061,-2.143307179915985,1.319034589506796,-0.9602936856769433,0.0,0.0,0.2789911060392291,3.3666990454051575,5.305068815955683,0.2675250188863001,0.0,0.0,1.5707963267948966
3.66,3.4429681080157746,-2.0361656630014844,1.3247386639912273,-0.9645574184577983,0.0,0.0,0.26387304996537286,3.198401544188627,5.408201657343153,0.30269476067956813,0.0,0.0,1.5707963267948966
3.68,3.505226720175454,-1.927014696406861,1.331134414899597,-0.9685831611286313,0.0,0.0,0.24868988716485485,3.02694760679568,5.505997256634926,0.3366699045405159,0.0,0.0,1.5707963267948966
3.7,3.5640260967534703,-1.8159619989581879,1.3381966011250104,-0.9723699203976768,0.0,0.0,0.23344536385590556,2.8525064375626394,5.5983591013815035,0.36931636609809104,0.0,0.0,1.5707963267948966
3.72,3.6193082098640783,-1.7031171662602889,1.3458973514448422,-0.9759167619387475,0.0,0.0,0.21814324139654234,2.6752501888629947,5.685196041593107,0.4005053046832763,0.0,0.0,1.5707963267948966
3.74,3.6710185027359246,-1.5885915625391214,1.3542062745157177,-0.9792228106217659,0.0,0.0,0.20278729535651235,2.495353791213817,5.766422379693691,0.4301136318043447,0.0,0.0,1.5707963267948966
3.7600000000000002,3.7191059435530054,-1.4724982107387115,1.3630905788142622,-0.9822872507286886,0.0,0.0,0.18738131458572457,2.3129947806404254,5.841957955094129,0.45802449692090846,0.0,0.0,1.5707963267948966
3.7800000000000002,3.763523075816902,-1.354951680981166,1.372515202050262,-0.9851093261547739,0.0,0.0,0.17192910027940958,2.128353123469786,5.91172822330102,0.48412774859961366,0.0,0.0,1.5707963267948966
3.8000000000000003,3.804226065180614,-1.2360679774997907,1.3824429495415054,-0.9876883405951377,0.0,0.0,0.15643446504023098,1.9416110387254681,5.975664329483111,0.5083203692315258,0.0,0.0,1.5707963267948966
3.8200000000000003,3.841174742707773,-1.1159644241569153,1.392834641004201,-0.9900236577165574,0.0,0.0,0.14090123193758242,1.7529528182994645,6.033703176422702,0.5305068815955685,0.0,0.0,1.5707963267948966
3.84,3.8743326445145243,-0.9947595486594215,1.4036492651796568,-0.9921147013144777,0.0,0.0,0.12533323356430454,1.5625646450783686,6.085787486784972,0.5505997256634922,0.0,0.0,1.5707963267948966
3.86,3.9036670477549893,-0.8725729655861734,1.4148441416869852,-0.9939609554551795,0.0,0.0,0.10973431109104566,1.3706344092032907,6.131865859643815,0.5685196041593101,0.0,0.0,1.5707963267948966
3.88,3.9291490029147544,-0.7495252583428988,1.4263750894630645,-0.9955619646030798,0.0,0.0,0.09410831331851435,1.1773515226450213,6.171892821208327,0.5841957955094128,0.0,0.0,1.5707963267948966
3.9,3.95075336238055,-0.6257378601609245,1.4381966011250105,-0.9969173337331279,0.0,0.0,0.07845909572784507,0.9829067322772788,6.205828869699955,0.5975664329483111,0.0,0.0,1.5707963267948966
3.92,3.96845880525791,-0.5013329342572187,1.4502620225670289,-0.9980267284282716,0.0,0.0,0.06279051952931358,0.7874919316325465,6.233640514335989,0.6085787486784972,0.0,0.0,1.5707963267948966
3.94,3.982247858412319,-0.3764332532740597,1.4625237370828548,-0.99888987496197,0.0,0.0,0.047106450709642964,0.591299971526346,6.255300308380914,0.6171892821208326,0.0,0.0,1.5707963267948966
3.96,3.9921069137130867,-0.25116207811725305,1.4749333532871391,-0.9995065603657317,0.0,0.0,0.03141075907812824,0.394524469736754,6.270786876233028,0.623364051433599,0.0,0.0,1.5707963267948966
3.98,3.998026241462927,-0.12564303631251345,1.4874418960941374,-0.9998766324816608,0.0,0.0,0.015707317311820707,0.19735961992705392,6.2800849345195715,0.6270786876233027,0.0,0.0,1.5707963267948966
